CHR,GAIN,AMPLI,LOSS,LOH
10p,0,0,99.97,0
11p,0,0,53.78,0
12p,4.46,0,0,0
16p,5.86,0,2.96,0
17p,0,0,12.21,13.34
18p,57.97,0,0,0
19p,0,0,100,0
20p,7.8,0,92.11,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,93.87,0
2q,0.07,0,35.15,0
3q,0,0,99.97,0
4q,0.32,0,0,2.94
5q,0,0,60.61,0
6q,0,0,33.04,0
7q,4.42,0,95.47,0
8q,0.21,0,0.02,0
9q,8.7,0,0.52,0
10q,0.3,0,66.73,0
11q,5.16,0,59.59,0
12q,0.59,0,0.77,0
13q,0,0,100,0
14q,0,0,97.16,0
15q,26.42,0,59.76,0
16q,15.39,0,24.5,0
17q,15.69,0,0.47,0
18q,4.5,0,91.04,0
19q,0,0,99.78,0
20q,47.09,0,0,10.07
21q,0,0,18.78,10.12
22q,0,0,100,0
Yq,0,0,0,0
Xq,6.52,0,0,7.48
1p,8.35,0,17.42,17.7
2p,1.52,0,0,0
3p,8.59,0,6.08,0
4p,15.88,0,0,0
5p,46.98,0,0,0
6p,68.97,0,0,0
7p,0,0,34.43,0
8p,0,0,99.53,0
9p,0,0,20.05,0
10p,6.08,0,85.18,0
11p,0,0,38.34,0
12p,0,0,29.61,0
16p,0,0,84.66,0
17p,0,0,84.91,0
18p,15.77,0,0,0
19p,80.16,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,10.82,0,0,0
1q,66.77,0,7.5,0
2q,0.21,0,1.76,2.39
3q,47.65,0,33.4,0
4q,0,0,29.33,0
5q,3.67,0,30.53,0
6q,0,0,81.88,0
7q,57.68,0,4.97,72.26
8q,75.42,0,0,3.91
9q,0,0,28.06,68.68
10q,2.63,0,97.35,0
11q,18.83,0,11.95,0
12q,0,0,81.13,0
13q,3.73,0,96.26,0
14q,0,0,67.54,0
15q,6.2,0,0.33,0
16q,0,0,88.1,0
17q,64.57,0,35.43,64.18
18q,9.68,0,56.83,0
19q,25.02,0,74.19,0
20q,93.99,0,0,0
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,94.19,0,0,5.81
1p,1.15,0,0.34,0
2p,0.45,0,0.3,0
3p,3.48,0,0.3,0
4p,0,0,1.7,0
5p,1.06,0,0,0
6p,3.19,0,0,0
7p,0,0,0,0
8p,32.89,0,61.43,60.19
9p,0,0,64.88,53.65
10p,0,0,0.75,0
11p,0.55,0,0,0
12p,1.63,0,0,0
16p,0.37,0,0,9.06
17p,0.4,0,1.5,0
18p,0,0,0,0
19p,35.36,0,0,56.39
20p,0.18,0,1,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,2.44,0
1q,0,0,2.78,0
2q,0,0,2.04,0
3q,71.26,0,0.24,0
4q,0.4,0,18.88,19.22
5q,0.41,0,2.85,5.73
6q,0.32,0,19.77,21.69
7q,0,0,0.25,3.01
8q,88.68,0,2.6,7.33
9q,0.97,0,0.37,0
10q,0,0,1.08,0
11q,0.77,0,0,0
12q,0,0,1.82,0
13q,0.43,0,40.08,41.33
14q,0.83,0,0.09,0
15q,0.26,0,0.63,0
16q,0.65,0,2.03,0
17q,0.23,0,0,0
18q,0.38,0,5.59,4.64
19q,0.87,0,0.89,0
20q,0.83,0,0,0
21q,0.86,0,0.9,0
22q,2.63,0,0,0
Yq,0,0,0,0
Xq,0.26,0,0,0
1p,0,0,0.43,0
2p,0.72,0,0.91,0
3p,0.37,0,4.76,0
4p,0.67,0,1.65,0
5p,0.83,0,1.82,0
6p,0,0,0.61,0
7p,99.94,0,0,0
8p,0,0,0,0
9p,0.55,0,0,0
10p,0,0,100,0
11p,0,0,2.27,6.88
12p,0.74,0,0.56,0
16p,10.92,0,1.46,10.55
17p,0.26,0,1.75,0
18p,1.96,0,0,0
19p,92,0,2.55,0
20p,98.08,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,3.04,0,0,10.37
1q,0,0,0,98.03
2q,0,0,1.89,0
3q,0,0,2.71,0
4q,0,0,0.3,0
5q,0.46,0,0.79,0
6q,0,0,0,0
7q,99.87,0,0,0
8q,1.48,0,0.4,2.79
9q,0.96,0,2.23,0
10q,0,0,99.97,0
11q,0,0,0.49,0
12q,1.4,0,0.57,0
13q,0.55,0,1.11,0
14q,0.79,0,0.19,0
15q,0,0,1.21,0
16q,1.61,0,0,0
17q,0.11,0,0.85,0
18q,1.07,0,0.53,0
19q,97.79,0,0,0
20q,94.74,0,0,0
21q,98.92,0,0,0
22q,0,0,96.53,0
Yq,0,0,0,0
Xq,4.14,0,0.44,9.47
1p,0.25,0,20.61,0
2p,0,0,4.19,2.73
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,60.27,0
6p,0,0,0,8.1
7p,100,0,0,0
8p,1.43,0,1.03,0
9p,0,0,28.81,0
10p,0,0,100,0
11p,0,0,0,100
12p,32.16,0,0.08,0
16p,0,0,30.44,7.79
17p,0.26,0,0,0
18p,0,0,0,0
19p,0.89,0,0.17,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,70.75,0,0,0
2q,0,0,0.16,1.75
3q,0,0,0,0
4q,0.25,0,8.6,0
5q,0.07,0,0,2.5
6q,0,0,0,0
7q,100,0,0,2.94
8q,0.37,0,0.13,0
9q,0.82,0,0.55,0
10q,0,0,99.95,0
11q,0,0,0,100
12q,0.65,0,0.28,0
13q,0,0,0.32,0
14q,0,0,98.92,0
15q,0,0,0,3.1
16q,0,0,0.5,0
17q,0,0,6.5,6.56
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,1.32,0,0.37,5.59
2p,0,0,0,2.84
3p,0,0,0,6.18
4p,0,0,0,0
5p,0,0,0,0
6p,89.7,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,8.72,0,50.85,0
10p,0,0,100,0
11p,4.04,0,0.44,0
12p,0,0,0,0
16p,0.64,0,0,13.83
17p,0,0,0,24.09
18p,15.91,0,0,0
19p,17.6,0,0,0
20p,0,0,0.71,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.37,0,0,0
1q,97.6,0,0,2.55
2q,0.7,0,0,1.79
3q,0,0,0,3.51
4q,0,0,0.19,2.36
5q,0,0,0,0
6q,99.94,0,0,3.53
7q,1.42,0,0,2.59
8q,0,0,0,4.41
9q,0,0,0,4.02
10q,0,0,0.1,0
11q,0,0,0,4.43
12q,0,0,0.57,2.93
13q,0,0,0,0
14q,0,0,1.72,2.96
15q,3,0,0.82,4.1
16q,1.27,0,0,7.18
17q,1.4,0,0,12.19
18q,3.56,0,0.47,0
19q,3.08,0,0,0
20q,0,0,0,0
21q,1.23,0,1.71,0
22q,2.21,0,63.27,0
Yq,0,0,0,0
Xq,0.43,0,0,0
1p,0.94,0,8.34,0
2p,0,0,0,0
3p,1.02,0,0.3,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,100,0
7p,99.95,0,0,0
8p,11.57,0,0,0
9p,0,0,76.71,0
10p,0,0,100,0
11p,0.55,0,0,0
12p,0.77,0,0,0
16p,1.8,0,0.81,10.35
17p,0,0,100,0
18p,0.69,0,0,0
19p,76.85,0,0,0
20p,0,0,0.97,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.37,0,0,0
1q,0,0,0.77,3.6
2q,0.17,0,0.63,0
3q,1.95,0,12.03,0
4q,0.52,0,0.32,0
5q,0,0,0,0
6q,0,0,100,0
7q,45.37,0,0,0
8q,0,0,0,0
9q,0.43,0,15.73,0
10q,0,0,100,0
11q,0,0,0.38,0
12q,0.89,0,0,0
13q,0,0,99.99,0
14q,0,0,98.92,0
15q,1.62,0,0.11,3.78
16q,0.6,0,35.44,0
17q,0.45,0,28.47,0
18q,0,0,0,0
19q,0,0,0.76,0
20q,1.48,0,1.29,8.93
21q,0.29,0,0.73,0
22q,0,0,99.8,0
Yq,0,0,0,0
Xq,0.26,0,0,0
1p,99.94,0,0,0
2p,0,0,16.22,97.8
3p,99.98,0,0,3.6
4p,100,0,0,0
5p,81.45,0,1.81,0
6p,58.69,0,40.1,37.5
7p,100,0,0,0
8p,96.03,0,0,0
9p,22.64,0,70.74,0
10p,100,0,0,0
11p,98.68,0,0,0
12p,95.9,0,0,0
16p,93.55,0,0,11.71
17p,0,0,99.86,0
18p,97.89,0,0,0
19p,99.93,0,0,0
20p,0,0,98.61,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,99.82,0,0,8
1q,99.24,0,0.7,0
2q,0,0,20.62,98.04
3q,99.92,0,0,0
4q,98.91,0,0.21,0
5q,6.58,0,78.6,0
6q,100,0,0,0
7q,100,0,0,3.34
8q,99.27,0,0,0
9q,99.98,0,0,0
10q,0,0,97.86,0
11q,99.61,0,0,0
12q,7.55,0,62.38,4.06
13q,93.77,0,6.2,0
14q,96.52,0,0,0
15q,99.16,0,0,0
16q,97.07,0,0,0
17q,81.83,0,0,24.08
18q,98.53,0,0,0
19q,99.35,0,0,0
20q,99.81,0,0,0
21q,100,0,0,0
22q,98.86,0,0,0
Yq,0,0,0,0
Xq,100,0,0,17.18
1p,66.92,0,5.95,26.63
2p,0.31,0,0,0
3p,0,0,44.33,3.34
4p,0.59,0,0,0
5p,0,0,74.31,0
6p,36.14,0,47.89,52.79
7p,0,0,9.13,0
8p,0,0,85.98,0
9p,0,0,71.74,0
10p,18.05,0,0,0
11p,0,0,17.5,0
12p,0,0,0,0
16p,0,0,0,10.48
17p,0,0,99.89,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0.74,0
1q,98.24,0,0,0
2q,0,0,0.18,0
3q,0.24,0,0,3.31
4q,0,0,0.1,0
5q,0,0,93.9,0
6q,0,0,99.75,0
7q,0,0,0.28,0
8q,1.2,0,0,0
9q,43.97,0,0,0
10q,0,0,0.37,3.95
11q,0,0,69.65,0
12q,0,0,0,0
13q,0.42,0,49.96,0
14q,0,0,20.17,0
15q,30.17,0,25.95,3.2
16q,0,0,58.39,0
17q,13,0,25.28,55.44
18q,0,0,0,0
19q,0.47,0,0,0
20q,0,0,0,0
21q,0,0,45.33,0
22q,0,0,25.45,0
Yq,0,0,0,0
Xq,0.27,0,5.99,10.37
1p,3.56,0,35.61,0
2p,70.94,0,0,0
3p,0,0,53.04,4.16
4p,11.64,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,8.03,0,0,0
8p,10.29,0,0,8.49
9p,0,0,99.92,0
10p,1.08,0,0,0
11p,83.59,0,0,10.34
12p,0,0,0,0
16p,20.55,0,0,0
17p,5.77,0,0,81.46
18p,0,0,81.92,0
19p,2.82,0,43.17,0
20p,0,0,96.28,0
21p,0,0,85.12,0
Yp,0,0,99.93,0
Xp,0,0,0,0
1q,7.77,0,1.74,0
2q,0,0,25.39,0
3q,47.86,0,0,0
4q,0.18,0,28.59,3.04
5q,0,0,99.91,0
6q,94.43,0,0,0
7q,0.29,0,0,3.6
8q,0,0,81.7,2.73
9q,6.34,0,3.86,0
10q,4.17,0,0,0
11q,7.36,0,0.75,0
12q,31.48,0,1.07,2.89
13q,0,0,33.28,0
14q,2.2,0,2.19,0
15q,9.63,0,58.04,0
16q,7.5,0,0,5.76
17q,43.98,0,9.01,0
18q,0,0,57.46,0
19q,0,0,47.15,0
20q,14.55,0,0,0
21q,0,0,86.71,0
22q,12.41,0,15.71,8.24
Yq,0,0,100,0
Xq,0.26,0,0,0
1p,0,0,0.15,0
2p,0,0,0,0
3p,0,0,1.84,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,1.05,0
7p,79.74,0,0,0
8p,0,0,0,0
9p,0,0,40.36,0
10p,0,0,89.85,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,17.03,9.42
17p,0,0,0,0
18p,0,0,0,0
19p,99.26,0,0,0
20p,100,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,1.32,2.05
3q,0,0,0.24,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,3.39,4.18
7q,99.3,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,53.18,0
11q,0,0,0,0
12q,0,0,0,0
13q,1.05,0,13.37,0
14q,0,0,0,0
15q,0,0,0,3.43
16q,0,0,0,0
17q,0,0,0,0
18q,6.93,0,0,0
19q,100,0,0,0
20q,100,0,0,0
21q,0,0,0,0
22q,0,0,0.12,0
Yq,0,0,0,0
Xq,0,0,0,3.35
1p,1.7,0,0.72,3.34
2p,0,0,100,0
3p,0,0,18.85,2.79
4p,0,0,0,0
5p,23.18,0,0,0
6p,0,0,0,0
7p,0,0,2.12,0
8p,0,0,0,0
9p,0,0,75.07,0
10p,0,0,0,0
11p,0,0,74.61,0
12p,0,0,3.18,0
16p,42.83,0,0,9.5
17p,0,0,99.85,0
18p,0,0,5.12,0
19p,0,0,33.38,0
20p,0,0,32.69,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,9.05,0
1q,0,0,0,0
2q,0,0,100,0
3q,0,0,0,0
4q,0.8,0,0,0
5q,0,0,1.27,0
6q,0,0,0,0
7q,4.39,0,0.24,0
8q,0,0,1.64,0
9q,0,0,0,0
10q,0,0,98.59,0
11q,0,0,100,0
12q,0,0,77.75,0
13q,0,0,99.98,0
14q,0.22,0,0,0
15q,0,0,2.39,4.09
16q,0,0,0,0
17q,0,0,11.54,0
18q,0,0,0,0
19q,0,0,74.81,0
20q,0,0,0,9.86
21q,17.4,0,0,0
22q,9.52,0,3.16,0
Yq,0,0,0,0
Xq,0.31,0,0.64,11.13
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0.61,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,1.91,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.42
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,2.86
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0.16,0,0,2.9
8q,0,0,0,6.13
9q,0,0,0,0
10q,1.26,0,0,0
11q,0.38,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0.64,0,0.8,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,6.06
1p,1.9,0,1.28,0
2p,0,0,0,2.85
3p,0,0,3.99,0
4p,0,0,0,0
5p,0,0,0,0
6p,1.77,0,0,0
7p,15.49,0,31.14,0
8p,9.57,0,0,87.45
9p,0,0,0.58,0
10p,0.6,0,0,0
11p,0,0,0,0
12p,1.58,0,0,0
16p,2.05,0,0,9.69
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,17.17,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,0.89,0,0,0
2q,1.35,0,0,0
3q,0.47,0,0.31,0
4q,0,0,0,23.07
5q,1.62,0,0,0
6q,0,0,0,0
7q,1.81,0,0,0
8q,99.37,0,0,0
9q,2.59,0,0,0
10q,0,0,0,0
11q,1.81,0,81.42,0
12q,2.86,0,0.41,0
13q,0.76,0,1.12,0
14q,1.73,0,0.12,0
15q,3.43,0,0,0
16q,3.99,0,47.77,0
17q,10.43,0,0,0
18q,0,0,0,0
19q,1.47,0,0,0
20q,6.59,0,0,0
21q,0,0,0,0
22q,3.5,0,0,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,100,0,0,2.29
2p,100,0,0,3.12
3p,0,0,34.08,100
4p,99.32,0,0,0
5p,99.94,0,0,0
6p,99.94,0,0,0
7p,99.99,0,0,0
8p,98.96,0,0.64,0
9p,97.89,0,0,0
10p,98.77,0,0,0
11p,100,0,0,5.08
12p,99.04,0,0,0
16p,0,0,0,0
17p,99.87,0,0,0
18p,100,0,0,0
19p,1.4,0,0,0
20p,100,0,0,0
21p,0,0,0,0
Yp,99.93,0,0,0
Xp,4.3,0,0,0
1q,100,0,0,0
2q,100,0,0,0
3q,0,0,0,100
4q,99.92,0,0,0
5q,100,0,0,0
6q,100,0,0,0
7q,99.63,0,0,0
8q,100,0,0,0
9q,99.96,0,0,0
10q,99.42,0,0,0
11q,32.16,0,0.99,0
12q,99.37,0,0,0
13q,99.89,0,0,0
14q,0.13,0,0,98.92
15q,99.79,0,0,0
16q,0,0,0,0
17q,99.88,0,0,0
18q,99.99,0,0,0
19q,0,0,0,0
20q,100,0,0,0
21q,0,0,0,0
22q,98.63,0,0,0
Yq,100,0,0,0
Xq,0.26,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0.25,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0.6,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0.61,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.42
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,2.86
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,2.87
8q,0,0,0,6.13
9q,0,0,0,0
10q,0,0,0,0
11q,0.71,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0.54,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0.12,0,0,0
Yq,0,0,0,0
Xq,0,0,0,6.04
1p,2.16,0,22.06,3.29
2p,15.22,0,11.19,0
3p,0,0,18.25,0
4p,0,0,0,0
5p,99.87,0,0,0
6p,8.66,0,0,0
7p,2.13,0,52.87,0
8p,0.05,0,65.85,0
9p,0,0,0,0
10p,0,0,0,0
11p,2.74,0,80.82,6.28
12p,2.29,0,0,0
16p,17.31,0,0,0
17p,0,0,99.86,0
18p,0,0,0,0
19p,0,0,2.84,11.53
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,99.97,0,0,0
1q,98.23,0,1.43,93.17
2q,0,0,5.53,0
3q,0,0,0,0
4q,0,0,0,0
5q,0.08,0,0,98.87
6q,8.93,0,35.53,0
7q,0,0,0,10.9
8q,99.84,0,0,0
9q,0,0,50.39,0
10q,3.11,0,0,0
11q,66.36,0,0,0
12q,0.89,0,0,0
13q,0.64,0,16.74,2.71
14q,77.99,0,0,0
15q,29.36,0,0,0
16q,11.25,0,13.22,18.09
17q,64.74,0,19.92,19.67
18q,0,0,47.14,5.14
19q,4.63,0,3.91,0
20q,0,0,0,0
21q,17.84,0,0,0
22q,35.4,0,0.39,0
Yq,0,0,0,0
Xq,90.3,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,44.37,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0.63,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,11.88
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,7.31
1q,0,0,0,0
2q,0,0,0.21,0
3q,0.26,0,0,0
4q,0.29,0,0,0
5q,0,0,0.69,0
6q,0,0,100,0
7q,0,0,0,3.5
8q,0,0,0,4.72
9q,0,0,0,0
10q,0.82,0,0,0
11q,0,0,68.48,0
12q,0,0,0,0
13q,0,0,0,0
14q,0.11,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,59.35,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,100,0,0,0
22q,0.12,0,0,0
Yq,0,0,0,0
Xq,0,0,0,8.79
1p,22.95,0,0,99.93
2p,0,0,0,97.8
3p,2.61,0,6.72,80.07
4p,88.29,0,0,0
5p,99.87,0,0,42.75
6p,0,0,42.25,60.28
7p,72.65,0,0,0
8p,3.42,0,66.82,18.84
9p,0,0,38.85,82.95
10p,0,0,13,100
11p,0,0,6.42,100
12p,62.15,0,0,19.54
16p,0,0,41.66,58.55
17p,0,0,100,0
18p,0,0,0,99.9
19p,82.74,0,0,0
20p,0,0,59.98,0
21p,0,0,0,0
Yp,0,0,99.93,0
Xp,96.68,0,0,0
1q,0,0,0,94.42
2q,0,0,2.33,100
3q,97.25,0,0,0
4q,19.21,0,13.71,78.45
5q,16.44,0,0,88.94
6q,0,0,98.95,0
7q,97.05,0,0.5,0
8q,51.45,0,0,26.33
9q,0,0,0,96.12
10q,24.1,0,0,99.99
11q,0,0,82.62,0
12q,86.05,0,0,0
13q,0,0,99.9,0
14q,32.57,0,0,0
15q,0,0,15.25,28.37
16q,0,0,18.88,92.5
17q,64.57,0,35.43,51.96
18q,24.28,0,25.19,74.98
19q,13,0,29.46,52.59
20q,76.75,0,0,0
21q,0,0,1.45,23.92
22q,0,0,100,0
Yq,0,0,100,0
Xq,15.31,0,0.26,0
1p,11.32,0,0.09,10.98
2p,0.7,0,0.05,0
3p,0.3,0,0.66,0
4p,9.64,0,0,12.1
5p,1.11,0,0,0
6p,0,0,5.18,16.18
7p,0,0,0.98,0
8p,1.35,0,7.64,23.74
9p,0,0,25.59,0
10p,0,0,3.07,0
11p,0,0,0.87,7.7
12p,79.86,0,0,13.54
16p,81.21,0,1.05,13.83
17p,4.38,0,0.99,0
18p,0,0,1.9,22.58
19p,0,0,0,0
20p,0,0,0.17,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0.56,5.61
2q,0,0,0.25,5.74
3q,0,0,1.93,0
4q,0,0,0,0
5q,0,0,3.28,2.2
6q,0.37,0,2.41,4.3
7q,0,0,2.62,7.67
8q,2.07,0,0.02,0
9q,2.92,0,0.27,4.12
10q,0.53,0,6.62,9.18
11q,5.02,0,0.77,0
12q,56.63,0,0.34,19.35
13q,0,0,2.78,3.24
14q,1.21,0,1.53,0
15q,0,0,5.74,0
16q,0,0,0,0
17q,2.34,0,5.46,10.02
18q,0,0,2.63,5.49
19q,0,0,0.33,21.93
20q,6.88,0,0.68,11.44
21q,1.64,0,1.24,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0.26,0
1p,39.26,0,29.16,0
2p,0.22,0,0,0
3p,0,0,0,0
4p,0.55,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0.2,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,10.19
12p,0,0,0,0
16p,0,0,0,10.42
17p,0,0,69.97,0
18p,0,0,0,0
19p,0,0,0,0
20p,1.76,0,1.18,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,87.65,4.9
1q,0,0,0.29,2.62
2q,0.17,0,0,0
3q,0.09,0,0,0
4q,0,0,0,0
5q,0.21,0,0,0
6q,0.24,0,0.29,0
7q,0.26,0,0,0
8q,0.22,0,0,0
9q,0,0,0,0
10q,0,0,98.77,0
11q,0.9,0,0.31,0
12q,0.7,0,26.76,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,43.42,0
16q,0.58,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0.14,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0.13,0
Yq,0,0,0,0
Xq,0,0,0,15.02
1p,0,0,100,0
2p,0,0,0,0
3p,0.02,0,45.6,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,7.35,0
7p,0,0,0,0
8p,7.31,0,0.61,0
9p,0,0,95.1,0
10p,0,0,1.63,0
11p,0,0,0,0
12p,0,0,0,0
16p,0.81,0,0.83,10.48
17p,0,0,0,0
18p,0,0,100,0
19p,0,0,0,0
20p,0,0,0.14,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.03
1q,0,0,1.71,6.92
2q,0.06,0,0,0
3q,0,0,0,0
4q,0,0,0.26,0
5q,0.49,0,0.41,0
6q,0,0,0,0
7q,0.37,0,0.84,0
8q,1.04,0,0.08,2.6
9q,99.98,0,0,0
10q,0,0,0,3.84
11q,0,0,0,0
12q,0.53,0,0.03,0
13q,0,0,55.05,0
14q,0,0,98.6,0
15q,0,0,99.77,0
16q,0.89,0,0,0
17q,0,0,0.2,0
18q,0,0,99.79,0
19q,0,0,99.97,0
20q,1.94,0,0,0
21q,0.78,0,0.77,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,5.7,11.39
1p,0.22,0,0.03,5.57
2p,99.97,0,0,0
3p,71.4,0,0,0
4p,1.69,0,0,0
5p,0,0,0.67,0
6p,40.68,0,0.19,0
7p,97.83,0,0,0
8p,0,0,0.15,0
9p,97.89,0,0,0
10p,98.36,0,0,0
11p,99.92,0,0,14.71
12p,99.7,0,0,0
16p,10.21,0,3.78,0
17p,98.44,0,0,99.89
18p,0,0,0,0
19p,89.02,0,0,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,99.97,0,0,0
1q,93.65,0,0,2.82
2q,66.64,0,0.65,0
3q,97.17,0,0,0
4q,1.83,0,0,0
5q,0,0,22.08,0
6q,0,0,6.92,3.39
7q,99.46,0,0,0
8q,2,0,0,3.02
9q,99.98,0,0,0
10q,97.06,0,0,0
11q,99.84,0,0,0
12q,73.6,0,0,0
13q,0,0,0,100
14q,86.43,0,0,0
15q,6.63,0,0,3.43
16q,4.45,0,2.32,6.05
17q,82.32,0,0,0
18q,0.15,0,0,0
19q,27.35,0,0,72.51
20q,100,0,0,8.08
21q,98.97,0,0,0
22q,29.55,0,0,68.24
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,0,0,70.16,0
2p,99.56,0,0,0
3p,0,0,6.11,71.82
4p,99.18,0,0,0
5p,99.94,0,0,0
6p,54.73,0,0,0
7p,76.45,0,0,24.1
8p,99.66,0,0,0
9p,0,0,48.01,34.11
10p,19.06,0,80.9,81.28
11p,30.61,0,49.01,29.41
12p,0,0,0,99.63
16p,3.79,0,84.05,13.79
17p,0,0,95.45,0
18p,0,0,0,99.9
19p,0,0,74.1,25.3
20p,96.82,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,16.32,0,9.01,0
1q,71.55,0,0,0
2q,0,0,0,0
3q,0,0,0,84.9
4q,0,0,0,0
5q,0,0,51.47,0
6q,100,0,0,0
7q,0,0,7.06,8.38
8q,99.35,0,0,0
9q,0.41,0,0.37,96.12
10q,69.55,0,22.27,77.65
11q,96.83,0,2.71,0
12q,0,0,0,99.97
13q,0,0,99.58,0
14q,8.09,0,0,0
15q,56.49,0,43.22,32.49
16q,75.01,0,1.89,19.72
17q,0.99,0,42.25,0
18q,2.46,0,69.63,99.99
19q,3.02,0,1.09,58.79
20q,83.33,0,0,9.4
21q,0.79,0,5.23,0
22q,17.83,0,0.12,100
Yq,0,0,0,0
Xq,0,0,0.26,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,1.21,0,0,5.85
6p,0,0,0,0
7p,90.95,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,6.97,0,0,9.47
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,2.01,0
20p,0,0,0,0
